timestamp,task,trail,label
116050,BA_SCROLL,2,scroll_up
116083,BA_SCROLL,2,scroll_up
116115,BA_SCROLL,2,scroll_up
116150,BA_SCROLL,2,scroll_up
116183,BA_SCROLL,2,scroll_up
116215,BA_SCROLL,2,scroll_up
116249,BA_SCROLL,2,scroll_up
116282,BA_SCROLL,2,scroll_up
116311,BA_SCROLL,2,scroll_up
116349,BA_SCROLL,2,scroll_up
116382,BA_SCROLL,2,scroll_up
116417,BA_SCROLL,2,scroll_up
116450,BA_SCROLL,2,scroll_down
116483,BA_SCROLL,2,scroll_down
116515,BA_SCROLL,2,scroll_down
116548,BA_SCROLL,2,scroll_down
116582,BA_SCROLL,2,scroll_down
116615,BA_SCROLL,2,scroll_down
116650,BA_SCROLL,2,scroll_down
116683,BA_SCROLL,2,scroll_down
116716,BA_SCROLL,2,scroll_down
116749,BA_SCROLL,2,scroll_down
116782,BA_SCROLL,2,scroll_down
116815,BA_SCROLL,2,scroll_down
116848,BA_SCROLL,2,scroll_down
116882,BA_SCROLL,2,scroll_down
116917,BA_SCROLL,2,scroll_up
116949,BA_SCROLL,2,scroll_up
116983,BA_SCROLL,2,scroll_up
117016,BA_SCROLL,2,scroll_up
117048,BA_SCROLL,2,scroll_up
117082,BA_SCROLL,2,scroll_up
117115,BA_SCROLL,2,scroll_up
117148,BA_SCROLL,2,scroll_up
117183,BA_SCROLL,2,scroll_up
117216,BA_SCROLL,2,scroll_up
117250,BA_SCROLL,2,scroll_up
117283,BA_SCROLL,2,scroll_up
117316,BA_SCROLL,2,scroll_up
117350,BA_SCROLL,2,scroll_up
117382,BA_SCROLL,2,scroll_up
117415,BA_SCROLL,2,scroll_up
117449,BA_SCROLL,2,scroll_up
117482,BA_SCROLL,2,scroll_down
117516,BA_SCROLL,2,scroll_down
117549,BA_SCROLL,2,scroll_down
117582,BA_SCROLL,2,scroll_down
117616,BA_SCROLL,2,scroll_down
117650,BA_SCROLL,2,scroll_down
117682,BA_SCROLL,2,scroll_down
117716,BA_SCROLL,2,scroll_down
117749,BA_SCROLL,2,scroll_down
117782,BA_SCROLL,2,scroll_down
117817,BA_SCROLL,2,scroll_down
117849,BA_SCROLL,2,scroll_down
117882,BA_SCROLL,2,scroll_down
117915,BA_SCROLL,2,scroll_down
117949,BA_SCROLL,2,scroll_down
117982,BA_SCROLL,2,scroll_down
118017,BA_SCROLL,2,scroll_down
118049,BA_SCROLL,2,scroll_down
118083,BA_SCROLL,2,scroll_down
118117,BA_SCROLL,2,none
118150,BA_SCROLL,2,none
118181,BA_SCROLL,2,none
118216,BA_SCROLL,2,none
118249,BA_SCROLL,2,none
118283,BA_SCROLL,2,none
118316,BA_SCROLL,2,none
118350,BA_SCROLL,2,none
118384,BA_SCROLL,2,none
118417,BA_SCROLL,2,none
118449,BA_SCROLL,2,none
118482,BA_SCROLL,2,none
118515,BA_SCROLL,2,none
123217,BA_SCROLL,3,none
123250,BA_SCROLL,3,none
123284,BA_SCROLL,3,none
123318,BA_SCROLL,3,none
123351,BA_SCROLL,3,none
123385,BA_SCROLL,3,none
123418,BA_SCROLL,3,none
123451,BA_SCROLL,3,none
123485,BA_SCROLL,3,none
123518,BA_SCROLL,3,none
123551,BA_SCROLL,3,none
123584,BA_SCROLL,3,none
123617,BA_SCROLL,3,none
123649,BA_SCROLL,3,none
123682,BA_SCROLL,3,none
123716,BA_SCROLL,3,none
123750,BA_SCROLL,3,none
123784,BA_SCROLL,3,scroll_up
123817,BA_SCROLL,3,scroll_up
123850,BA_SCROLL,3,scroll_up
123884,BA_SCROLL,3,scroll_up
123917,BA_SCROLL,3,scroll_up
123949,BA_SCROLL,3,scroll_up
123983,BA_SCROLL,3,scroll_up
124017,BA_SCROLL,3,scroll_up
124050,BA_SCROLL,3,scroll_up
124083,BA_SCROLL,3,scroll_up
124117,BA_SCROLL,3,scroll_up
124150,BA_SCROLL,3,scroll_up
124185,BA_SCROLL,3,scroll_up
124215,BA_SCROLL,3,scroll_down
124249,BA_SCROLL,3,scroll_down
124283,BA_SCROLL,3,scroll_down
124317,BA_SCROLL,3,scroll_down
124350,BA_SCROLL,3,scroll_down
124383,BA_SCROLL,3,scroll_down
124417,BA_SCROLL,3,scroll_down
124450,BA_SCROLL,3,scroll_down
124484,BA_SCROLL,3,scroll_down
124515,BA_SCROLL,3,scroll_down
124549,BA_SCROLL,3,scroll_down
124583,BA_SCROLL,3,scroll_down
124616,BA_SCROLL,3,scroll_down
124650,BA_SCROLL,3,scroll_down
124683,BA_SCROLL,3,scroll_down
124717,BA_SCROLL,3,scroll_up
124750,BA_SCROLL,3,scroll_up
124783,BA_SCROLL,3,scroll_up
124815,BA_SCROLL,3,scroll_up
124850,BA_SCROLL,3,scroll_up
124882,BA_SCROLL,3,scroll_up
124917,BA_SCROLL,3,scroll_up
124949,BA_SCROLL,3,scroll_up
124983,BA_SCROLL,3,scroll_up
125017,BA_SCROLL,3,scroll_up
125050,BA_SCROLL,3,scroll_up
125082,BA_SCROLL,3,scroll_up
125117,BA_SCROLL,3,scroll_up
125148,BA_SCROLL,3,scroll_down
125182,BA_SCROLL,3,scroll_down
125217,BA_SCROLL,3,scroll_down
125250,BA_SCROLL,3,scroll_down
125282,BA_SCROLL,3,scroll_down
125317,BA_SCROLL,3,scroll_down
125349,BA_SCROLL,3,scroll_down
125384,BA_SCROLL,3,scroll_down
125418,BA_SCROLL,3,scroll_down
125448,BA_SCROLL,3,scroll_down
125482,BA_SCROLL,3,scroll_down
125515,BA_SCROLL,3,scroll_down
125550,BA_SCROLL,3,scroll_down
125582,BA_SCROLL,3,scroll_up
125615,BA_SCROLL,3,scroll_up
125651,BA_SCROLL,3,scroll_up
125682,BA_SCROLL,3,scroll_up
125714,BA_SCROLL,3,scroll_up
125747,BA_SCROLL,3,scroll_up
125785,BA_SCROLL,3,scroll_up
125815,BA_SCROLL,3,scroll_up
125850,BA_SCROLL,3,scroll_up
125884,BA_SCROLL,3,scroll_up
125915,BA_SCROLL,3,scroll_up
125948,BA_SCROLL,3,scroll_up
125983,BA_SCROLL,3,scroll_up
126017,BA_SCROLL,3,scroll_down
126049,BA_SCROLL,3,scroll_down
126084,BA_SCROLL,3,scroll_down
126117,BA_SCROLL,3,scroll_down
126150,BA_SCROLL,3,scroll_down
126184,BA_SCROLL,3,scroll_down
126217,BA_SCROLL,3,scroll_down
126248,BA_SCROLL,3,scroll_down
126281,BA_SCROLL,3,scroll_down
126312,BA_SCROLL,3,scroll_down
126350,BA_SCROLL,3,scroll_down
126382,BA_SCROLL,3,scroll_down
126415,BA_SCROLL,3,scroll_up
126450,BA_SCROLL,3,scroll_up
126483,BA_SCROLL,3,scroll_up
126517,BA_SCROLL,3,scroll_up
126550,BA_SCROLL,3,scroll_up
126584,BA_SCROLL,3,scroll_up
126618,BA_SCROLL,3,scroll_up
126648,BA_SCROLL,3,scroll_up
126682,BA_SCROLL,3,scroll_up
126717,BA_SCROLL,3,scroll_up
126748,BA_SCROLL,3,scroll_up
126784,BA_SCROLL,3,scroll_up
126817,BA_SCROLL,3,scroll_up
126849,BA_SCROLL,3,scroll_up
126884,BA_SCROLL,3,scroll_down
126917,BA_SCROLL,3,scroll_down
126950,BA_SCROLL,3,scroll_down
126984,BA_SCROLL,3,scroll_down
127019,BA_SCROLL,3,scroll_down
127049,BA_SCROLL,3,scroll_down
127084,BA_SCROLL,3,scroll_down
127115,BA_SCROLL,3,scroll_down
127148,BA_SCROLL,3,scroll_down
127183,BA_SCROLL,3,scroll_down
127217,BA_SCROLL,3,scroll_down
127250,BA_SCROLL,3,scroll_down
127283,BA_SCROLL,3,scroll_down
127317,BA_SCROLL,3,scroll_down
127351,BA_SCROLL,3,scroll_down
127383,BA_SCROLL,3,scroll_up
127419,BA_SCROLL,3,scroll_up
127449,BA_SCROLL,3,scroll_up
127484,BA_SCROLL,3,scroll_up
127517,BA_SCROLL,3,scroll_up
127551,BA_SCROLL,3,scroll_up
127582,BA_SCROLL,3,scroll_up
127615,BA_SCROLL,3,scroll_up
127651,BA_SCROLL,3,scroll_up
127682,BA_SCROLL,3,scroll_up
127717,BA_SCROLL,3,scroll_up
127750,BA_SCROLL,3,scroll_up
127783,BA_SCROLL,3,scroll_up
127816,BA_SCROLL,3,scroll_up
127851,BA_SCROLL,3,scroll_up
127884,BA_SCROLL,3,scroll_up
127917,BA_SCROLL,3,scroll_down
127952,BA_SCROLL,3,scroll_down
127983,BA_SCROLL,3,scroll_down
128017,BA_SCROLL,3,scroll_down
128050,BA_SCROLL,3,scroll_down
128084,BA_SCROLL,3,scroll_down
128115,BA_SCROLL,3,scroll_down
128149,BA_SCROLL,3,scroll_down
128184,BA_SCROLL,3,scroll_down
128217,BA_SCROLL,3,scroll_down
128250,BA_SCROLL,3,scroll_down
128283,BA_SCROLL,3,scroll_down
128317,BA_SCROLL,3,scroll_down
128350,BA_SCROLL,3,scroll_down
128384,BA_SCROLL,3,scroll_down
128417,BA_SCROLL,3,scroll_down
128451,BA_SCROLL,3,scroll_down
128484,BA_SCROLL,3,scroll_down
128518,BA_SCROLL,3,scroll_down
128548,BA_SCROLL,3,scroll_down
128582,BA_SCROLL,3,scroll_down
128617,BA_SCROLL,3,scroll_down
128649,BA_SCROLL,3,scroll_down
128684,BA_SCROLL,3,scroll_down
128716,BA_SCROLL,3,scroll_down
128750,BA_SCROLL,3,scroll_down
128784,BA_SCROLL,3,scroll_down
128817,BA_SCROLL,3,scroll_down
128850,BA_SCROLL,3,none
128884,BA_SCROLL,3,none
128916,BA_SCROLL,3,none
128950,BA_SCROLL,3,none
128984,BA_SCROLL,3,none
129017,BA_SCROLL,3,none
129051,BA_SCROLL,3,none
129081,BA_SCROLL,3,none
129982,BA_SCROLL,4,none
130017,BA_SCROLL,4,none
130050,BA_SCROLL,4,none
130084,BA_SCROLL,4,none
130118,BA_SCROLL,4,none
130150,BA_SCROLL,4,none
130185,BA_SCROLL,4,none
130215,BA_SCROLL,4,none
130250,BA_SCROLL,4,none
130283,BA_SCROLL,4,none
130316,BA_SCROLL,4,none
130350,BA_SCROLL,4,none
130383,BA_SCROLL,4,none
130416,BA_SCROLL,4,none
130450,BA_SCROLL,4,none
130484,BA_SCROLL,4,none
130517,BA_SCROLL,4,none
130550,BA_SCROLL,4,none
130584,BA_SCROLL,4,scroll_up
130617,BA_SCROLL,4,scroll_up
130652,BA_SCROLL,4,scroll_up
130683,BA_SCROLL,4,scroll_up
130717,BA_SCROLL,4,scroll_up
130750,BA_SCROLL,4,scroll_up
130784,BA_SCROLL,4,scroll_up
130817,BA_SCROLL,4,scroll_up
130851,BA_SCROLL,4,scroll_up
130881,BA_SCROLL,4,scroll_up
130916,BA_SCROLL,4,scroll_up
130949,BA_SCROLL,4,scroll_up
130984,BA_SCROLL,4,scroll_up
131017,BA_SCROLL,4,scroll_up
131050,BA_SCROLL,4,scroll_down
131083,BA_SCROLL,4,scroll_down
131117,BA_SCROLL,4,scroll_down
131149,BA_SCROLL,4,scroll_down
131184,BA_SCROLL,4,scroll_down
131217,BA_SCROLL,4,scroll_down
131250,BA_SCROLL,4,scroll_down
131284,BA_SCROLL,4,scroll_down
131314,BA_SCROLL,4,scroll_down
131350,BA_SCROLL,4,scroll_down
131384,BA_SCROLL,4,scroll_down
131418,BA_SCROLL,4,scroll_down
131451,BA_SCROLL,4,scroll_down
131485,BA_SCROLL,4,scroll_down
131517,BA_SCROLL,4,scroll_down
131551,BA_SCROLL,4,scroll_up
131582,BA_SCROLL,4,scroll_up
131617,BA_SCROLL,4,scroll_up
131650,BA_SCROLL,4,scroll_up
131683,BA_SCROLL,4,scroll_up
131717,BA_SCROLL,4,scroll_up
131750,BA_SCROLL,4,scroll_up
131783,BA_SCROLL,4,scroll_up
131817,BA_SCROLL,4,scroll_up
131850,BA_SCROLL,4,scroll_up
131883,BA_SCROLL,4,scroll_up
131917,BA_SCROLL,4,scroll_up
131950,BA_SCROLL,4,scroll_up
131983,BA_SCROLL,4,scroll_down
132017,BA_SCROLL,4,scroll_down
132050,BA_SCROLL,4,scroll_down
132084,BA_SCROLL,4,scroll_down
132117,BA_SCROLL,4,scroll_down
132151,BA_SCROLL,4,scroll_down
132182,BA_SCROLL,4,scroll_down
132219,BA_SCROLL,4,scroll_down
132251,BA_SCROLL,4,scroll_down
132285,BA_SCROLL,4,scroll_down
132318,BA_SCROLL,4,scroll_down
132348,BA_SCROLL,4,scroll_down
132383,BA_SCROLL,4,scroll_down
132417,BA_SCROLL,4,scroll_down
132450,BA_SCROLL,4,scroll_up
132481,BA_SCROLL,4,scroll_up
132517,BA_SCROLL,4,scroll_up
132550,BA_SCROLL,4,scroll_up
132583,BA_SCROLL,4,scroll_up
132616,BA_SCROLL,4,scroll_up
132650,BA_SCROLL,4,scroll_up
132683,BA_SCROLL,4,scroll_up
132717,BA_SCROLL,4,scroll_up
132750,BA_SCROLL,4,scroll_up
132784,BA_SCROLL,4,scroll_up
132817,BA_SCROLL,4,scroll_up
132850,BA_SCROLL,4,scroll_up
132883,BA_SCROLL,4,scroll_down
132917,BA_SCROLL,4,scroll_down
132952,BA_SCROLL,4,scroll_down
132984,BA_SCROLL,4,scroll_down
133018,BA_SCROLL,4,scroll_down
133052,BA_SCROLL,4,scroll_down
133081,BA_SCROLL,4,scroll_down
133117,BA_SCROLL,4,scroll_down
133150,BA_SCROLL,4,scroll_down
133184,BA_SCROLL,4,scroll_down
133217,BA_SCROLL,4,scroll_down
133250,BA_SCROLL,4,scroll_down
133283,BA_SCROLL,4,scroll_down
133317,BA_SCROLL,4,scroll_up
133348,BA_SCROLL,4,scroll_up
133384,BA_SCROLL,4,scroll_up
133417,BA_SCROLL,4,scroll_up
133450,BA_SCROLL,4,scroll_up
133484,BA_SCROLL,4,scroll_up
133517,BA_SCROLL,4,scroll_up
133551,BA_SCROLL,4,scroll_up
133584,BA_SCROLL,4,scroll_up
133619,BA_SCROLL,4,scroll_up
133650,BA_SCROLL,4,scroll_up
133685,BA_SCROLL,4,scroll_up
133719,BA_SCROLL,4,scroll_up
133752,BA_SCROLL,4,scroll_down
133786,BA_SCROLL,4,scroll_down
133818,BA_SCROLL,4,scroll_down
133852,BA_SCROLL,4,scroll_down
133886,BA_SCROLL,4,scroll_down
133919,BA_SCROLL,4,scroll_down
133949,BA_SCROLL,4,scroll_down
133984,BA_SCROLL,4,scroll_down
134017,BA_SCROLL,4,scroll_down
134050,BA_SCROLL,4,scroll_down
134083,BA_SCROLL,4,scroll_down
134117,BA_SCROLL,4,scroll_down
134150,BA_SCROLL,4,scroll_down
134183,BA_SCROLL,4,scroll_up
134217,BA_SCROLL,4,scroll_up
134251,BA_SCROLL,4,scroll_up
134283,BA_SCROLL,4,scroll_up
134317,BA_SCROLL,4,scroll_up
134350,BA_SCROLL,4,scroll_up
134384,BA_SCROLL,4,scroll_up
134417,BA_SCROLL,4,scroll_up
134451,BA_SCROLL,4,scroll_up
134484,BA_SCROLL,4,scroll_up
134518,BA_SCROLL,4,scroll_up
134552,BA_SCROLL,4,scroll_up
134585,BA_SCROLL,4,scroll_up
134618,BA_SCROLL,4,scroll_up
134651,BA_SCROLL,4,scroll_up
134685,BA_SCROLL,4,scroll_up
134719,BA_SCROLL,4,scroll_down
134751,BA_SCROLL,4,scroll_down
134786,BA_SCROLL,4,scroll_down
134816,BA_SCROLL,4,scroll_down
134850,BA_SCROLL,4,scroll_down
134884,BA_SCROLL,4,scroll_down
134917,BA_SCROLL,4,scroll_down
134950,BA_SCROLL,4,scroll_down
134983,BA_SCROLL,4,scroll_down
135017,BA_SCROLL,4,scroll_down
135051,BA_SCROLL,4,scroll_down
135084,BA_SCROLL,4,scroll_down
135117,BA_SCROLL,4,scroll_down
135150,BA_SCROLL,4,scroll_down
135184,BA_SCROLL,4,scroll_down
135217,BA_SCROLL,4,scroll_down
135250,BA_SCROLL,4,scroll_down
135284,BA_SCROLL,4,scroll_down
135317,BA_SCROLL,4,scroll_down
135350,BA_SCROLL,4,scroll_down
135385,BA_SCROLL,4,scroll_down
135418,BA_SCROLL,4,scroll_down
135451,BA_SCROLL,4,scroll_down
135484,BA_SCROLL,4,scroll_down
135518,BA_SCROLL,4,scroll_down
135551,BA_SCROLL,4,scroll_down
135586,BA_SCROLL,4,scroll_down
139885,MENU_NAVIGATION,0,NONE
139918,MENU_NAVIGATION,0,NONE
139953,MENU_NAVIGATION,0,NONE
139985,MENU_NAVIGATION,0,NONE
140018,MENU_NAVIGATION,0,NONE
140053,MENU_NAVIGATION,0,NONE
140086,MENU_NAVIGATION,0,NONE
140119,MENU_NAVIGATION,0,NONE
140153,MENU_NAVIGATION,0,NONE
140186,MENU_NAVIGATION,0,NONE
140216,MENU_NAVIGATION,0,NONE
140253,MENU_NAVIGATION,0,NONE
140286,MENU_NAVIGATION,0,NONE
140319,MENU_NAVIGATION,0,NONE
140352,MENU_NAVIGATION,0,NONE
140386,MENU_NAVIGATION,0,NONE
140415,MENU_NAVIGATION,0,NONE
140448,MENU_NAVIGATION,0,NONE
140482,MENU_NAVIGATION,0,NONE
140520,MENU_NAVIGATION,0,NONE
140552,MENU_NAVIGATION,0,NONE
140586,MENU_NAVIGATION,0,NONE
140619,MENU_NAVIGATION,0,NONE
140653,MENU_NAVIGATION,0,NONE
140686,MENU_NAVIGATION,0,NONE
140719,MENU_NAVIGATION,0,NONE
140752,MENU_NAVIGATION,0,NONE
140786,MENU_NAVIGATION,0,NONE
140820,MENU_NAVIGATION,0,NONE
140853,MENU_NAVIGATION,0,NONE
140886,MENU_NAVIGATION,0,NONE
140919,MENU_NAVIGATION,0,NONE
140952,MENU_NAVIGATION,0,NONE
140986,MENU_NAVIGATION,0,NONE
141019,MENU_NAVIGATION,0,NONE
141053,MENU_NAVIGATION,0,NONE
141086,MENU_NAVIGATION,0,RIGHT_PRESS
141119,MENU_NAVIGATION,0,RIGHT_PRESS
141152,MENU_NAVIGATION,0,RIGHT_PRESS
141186,MENU_NAVIGATION,0,RIGHT_PRESS
141219,MENU_NAVIGATION,0,RIGHT_PRESS
141253,MENU_NAVIGATION,0,RIGHT_PRESS
141286,MENU_NAVIGATION,0,RIGHT_PRESS
141315,MENU_NAVIGATION,0,RIGHT_PRESS
141353,MENU_NAVIGATION,0,RIGHT_PRESS
141386,MENU_NAVIGATION,0,RIGHT_PRESS
141419,MENU_NAVIGATION,0,RIGHT_PRESS
141452,MENU_NAVIGATION,0,RIGHT_PRESS
141485,MENU_NAVIGATION,0,RIGHT_RELEASE
141520,MENU_NAVIGATION,0,RIGHT_RELEASE
141553,MENU_NAVIGATION,0,RIGHT_RELEASE
141586,MENU_NAVIGATION,0,RIGHT_RELEASE
141619,MENU_NAVIGATION,0,RIGHT_RELEASE
141653,MENU_NAVIGATION,0,RIGHT_RELEASE
141686,MENU_NAVIGATION,0,RIGHT_RELEASE
141719,MENU_NAVIGATION,0,NONE
141753,MENU_NAVIGATION,0,NONE
141786,MENU_NAVIGATION,0,NONE
141819,MENU_NAVIGATION,0,NONE
141853,MENU_NAVIGATION,0,NONE
141886,MENU_NAVIGATION,0,NONE
141919,MENU_NAVIGATION,0,NONE
141952,MENU_NAVIGATION,0,NONE
141986,MENU_NAVIGATION,0,NONE
142019,MENU_NAVIGATION,0,NONE
142053,MENU_NAVIGATION,0,NONE
142086,MENU_NAVIGATION,0,NONE
142119,MENU_NAVIGATION,0,NONE
142152,MENU_NAVIGATION,0,NONE
142186,MENU_NAVIGATION,0,NONE
142220,MENU_NAVIGATION,0,NONE
142253,MENU_NAVIGATION,0,NONE
142286,MENU_NAVIGATION,0,NONE
142319,MENU_NAVIGATION,0,NONE
142352,MENU_NAVIGATION,0,LEFT_PRESS
142386,MENU_NAVIGATION,0,LEFT_PRESS
142419,MENU_NAVIGATION,0,LEFT_PRESS
142452,MENU_NAVIGATION,0,LEFT_PRESS
142486,MENU_NAVIGATION,0,LEFT_PRESS
142519,MENU_NAVIGATION,0,LEFT_PRESS
142552,MENU_NAVIGATION,0,LEFT_PRESS
142586,MENU_NAVIGATION,0,LEFT_PRESS
142619,MENU_NAVIGATION,0,LEFT_PRESS
142653,MENU_NAVIGATION,0,LEFT_PRESS
142686,MENU_NAVIGATION,0,LEFT_PRESS
142720,MENU_NAVIGATION,0,LEFT_RELEASE
142753,MENU_NAVIGATION,0,LEFT_RELEASE
142786,MENU_NAVIGATION,0,LEFT_RELEASE
142819,MENU_NAVIGATION,0,LEFT_RELEASE
142853,MENU_NAVIGATION,0,LEFT_RELEASE
142886,MENU_NAVIGATION,0,LEFT_RELEASE
142919,MENU_NAVIGATION,0,LEFT_RELEASE
142953,MENU_NAVIGATION,0,LEFT_RELEASE
142986,MENU_NAVIGATION,0,LEFT_RELEASE
143019,MENU_NAVIGATION,0,LEFT_RELEASE
143052,MENU_NAVIGATION,0,LEFT_RELEASE
143086,MENU_NAVIGATION,0,LEFT_RELEASE
143120,MENU_NAVIGATION,0,LEFT_RELEASE
143153,MENU_NAVIGATION,0,LEFT_RELEASE
143186,MENU_NAVIGATION,0,LEFT_RELEASE
143220,MENU_NAVIGATION,0,LEFT_RELEASE
143253,MENU_NAVIGATION,0,NONE
144019,MENU_NAVIGATION,1,NONE
144051,MENU_NAVIGATION,1,NONE
144087,MENU_NAVIGATION,1,NONE
144119,MENU_NAVIGATION,1,NONE
144152,MENU_NAVIGATION,1,NONE
144186,MENU_NAVIGATION,1,NONE
144220,MENU_NAVIGATION,1,NONE
144254,MENU_NAVIGATION,1,NONE
144286,MENU_NAVIGATION,1,NONE
144319,MENU_NAVIGATION,1,NONE
144353,MENU_NAVIGATION,1,NONE
144386,MENU_NAVIGATION,1,NONE
144419,MENU_NAVIGATION,1,NONE
144452,MENU_NAVIGATION,1,NONE
144486,MENU_NAVIGATION,1,NONE
144519,MENU_NAVIGATION,1,NONE
144553,MENU_NAVIGATION,1,NONE
144585,MENU_NAVIGATION,1,NONE
144618,MENU_NAVIGATION,1,NONE
144653,MENU_NAVIGATION,1,NONE
144686,MENU_NAVIGATION,1,NONE
144720,MENU_NAVIGATION,1,NONE
144753,MENU_NAVIGATION,1,NONE
144783,MENU_NAVIGATION,1,NONE
144819,MENU_NAVIGATION,1,NONE
144853,MENU_NAVIGATION,1,NONE
144886,MENU_NAVIGATION,1,NONE
144920,MENU_NAVIGATION,1,NONE
144953,MENU_NAVIGATION,1,NONE
144986,MENU_NAVIGATION,1,NONE
145019,MENU_NAVIGATION,1,NONE
145053,MENU_NAVIGATION,1,NONE
145087,MENU_NAVIGATION,1,NONE
145120,MENU_NAVIGATION,1,NONE
145152,MENU_NAVIGATION,1,NONE
145186,MENU_NAVIGATION,1,NONE
145219,MENU_NAVIGATION,1,NONE
145253,MENU_NAVIGATION,1,RIGHT_PRESS
145286,MENU_NAVIGATION,1,RIGHT_PRESS
145320,MENU_NAVIGATION,1,RIGHT_PRESS
145353,MENU_NAVIGATION,1,RIGHT_PRESS
145386,MENU_NAVIGATION,1,RIGHT_PRESS
145419,MENU_NAVIGATION,1,RIGHT_PRESS
145453,MENU_NAVIGATION,1,RIGHT_PRESS
145485,MENU_NAVIGATION,1,RIGHT_PRESS
145520,MENU_NAVIGATION,1,RIGHT_PRESS
145553,MENU_NAVIGATION,1,RIGHT_PRESS
145586,MENU_NAVIGATION,1,RIGHT_PRESS
145620,MENU_NAVIGATION,1,RIGHT_PRESS
145655,MENU_NAVIGATION,1,RIGHT_RELEASE
145684,MENU_NAVIGATION,1,RIGHT_RELEASE
145720,MENU_NAVIGATION,1,RIGHT_RELEASE
145753,MENU_NAVIGATION,1,RIGHT_RELEASE
145786,MENU_NAVIGATION,1,RIGHT_RELEASE
145820,MENU_NAVIGATION,1,RIGHT_RELEASE
145853,MENU_NAVIGATION,1,RIGHT_RELEASE
145886,MENU_NAVIGATION,1,RIGHT_RELEASE
145919,MENU_NAVIGATION,1,RIGHT_RELEASE
145954,MENU_NAVIGATION,1,RIGHT_RELEASE
145983,MENU_NAVIGATION,1,RIGHT_RELEASE
146021,MENU_NAVIGATION,1,RIGHT_RELEASE
146052,MENU_NAVIGATION,1,RIGHT_RELEASE
146086,MENU_NAVIGATION,1,RIGHT_RELEASE
146120,MENU_NAVIGATION,1,RIGHT_RELEASE
146153,MENU_NAVIGATION,1,NONE
146186,MENU_NAVIGATION,1,NONE
146220,MENU_NAVIGATION,1,NONE
146253,MENU_NAVIGATION,1,NONE
146286,MENU_NAVIGATION,1,NONE
146315,MENU_NAVIGATION,1,NONE
146354,MENU_NAVIGATION,1,NONE
146386,MENU_NAVIGATION,1,NONE
146420,MENU_NAVIGATION,1,NONE
146453,MENU_NAVIGATION,1,NONE
146487,MENU_NAVIGATION,1,NONE
146520,MENU_NAVIGATION,1,NONE
146552,MENU_NAVIGATION,1,NONE
146586,MENU_NAVIGATION,1,NONE
146619,MENU_NAVIGATION,1,NONE
146654,MENU_NAVIGATION,1,NONE
146687,MENU_NAVIGATION,1,NONE
146720,MENU_NAVIGATION,1,NONE
146753,MENU_NAVIGATION,1,NONE
146787,MENU_NAVIGATION,1,NONE
146819,MENU_NAVIGATION,1,NONE
146853,MENU_NAVIGATION,1,NONE
146887,MENU_NAVIGATION,1,LEFT_PRESS
146920,MENU_NAVIGATION,1,LEFT_PRESS
146953,MENU_NAVIGATION,1,LEFT_PRESS
146987,MENU_NAVIGATION,1,LEFT_PRESS
147020,MENU_NAVIGATION,1,LEFT_PRESS
147053,MENU_NAVIGATION,1,LEFT_PRESS
147087,MENU_NAVIGATION,1,LEFT_PRESS
147120,MENU_NAVIGATION,1,LEFT_PRESS
147154,MENU_NAVIGATION,1,LEFT_PRESS
147187,MENU_NAVIGATION,1,LEFT_RELEASE
147220,MENU_NAVIGATION,1,LEFT_RELEASE
147254,MENU_NAVIGATION,1,LEFT_RELEASE
147287,MENU_NAVIGATION,1,LEFT_RELEASE
147320,MENU_NAVIGATION,1,LEFT_RELEASE
147353,MENU_NAVIGATION,1,LEFT_RELEASE
147387,MENU_NAVIGATION,1,LEFT_RELEASE
147420,MENU_NAVIGATION,1,LEFT_RELEASE
147454,MENU_NAVIGATION,1,LEFT_RELEASE
147486,MENU_NAVIGATION,1,LEFT_RELEASE
147520,MENU_NAVIGATION,1,LEFT_RELEASE
147550,MENU_NAVIGATION,1,NONE
147588,MENU_NAVIGATION,1,NONE
147619,MENU_NAVIGATION,1,NONE
147656,MENU_NAVIGATION,1,NONE
147685,MENU_NAVIGATION,1,NONE
147722,MENU_NAVIGATION,1,NONE
147752,MENU_NAVIGATION,1,NONE
147790,MENU_NAVIGATION,1,NONE
147819,MENU_NAVIGATION,1,NONE
147856,MENU_NAVIGATION,1,NONE
147885,MENU_NAVIGATION,1,NONE
148917,MENU_NAVIGATION,2,NONE
148953,MENU_NAVIGATION,2,NONE
148986,MENU_NAVIGATION,2,NONE
149019,MENU_NAVIGATION,2,NONE
149052,MENU_NAVIGATION,2,NONE
149087,MENU_NAVIGATION,2,NONE
149120,MENU_NAVIGATION,2,NONE
149153,MENU_NAVIGATION,2,NONE
149187,MENU_NAVIGATION,2,NONE
149220,MENU_NAVIGATION,2,NONE
149253,MENU_NAVIGATION,2,NONE
149287,MENU_NAVIGATION,2,NONE
149321,MENU_NAVIGATION,2,NONE
149353,MENU_NAVIGATION,2,NONE
149387,MENU_NAVIGATION,2,NONE
149420,MENU_NAVIGATION,2,NONE
149454,MENU_NAVIGATION,2,NONE
149488,MENU_NAVIGATION,2,NONE
149519,MENU_NAVIGATION,2,NONE
149552,MENU_NAVIGATION,2,NONE
149587,MENU_NAVIGATION,2,NONE
149620,MENU_NAVIGATION,2,NONE
149653,MENU_NAVIGATION,2,NONE
149686,MENU_NAVIGATION,2,NONE
149720,MENU_NAVIGATION,2,NONE
